epoch,total_loss,train_accuracy,val_accuracy,age_task_loss,gender_task_loss,race_task_loss,age_train_accuracy,gender_train_accuracy,race_train_accuracy,age_val_accuracy,gender_val_accuracy,race_val_accuracy
27,0.0002472822854982778,0.9828190476190476,0.7096273291925466,0.0013258639102469065,0.00012417811567593486,0.0007754984767949541,0.9691571428571428,0.9970714285714286,0.9822285714285715,0.5527950310559007,0.9224199713330148,0.6536669851887243
28,0.0002421964191742951,0.9833285714285714,0.7107421563943304,0.0013404629048824842,0.00014128178018534723,0.0006980230245980368,0.9689142857142857,0.9969857142857143,0.9840857142857142,0.5518394648829431,0.929945054945055,0.6504419493549929
29,0.0002260381576516444,0.9845666666666667,0.7136884854276159,0.0012388159828593155,0.00014207443101508943,0.000653452943548161,0.9720857142857143,0.9967714285714285,0.9848428571428571,0.5533325370281892,0.9267797419971333,0.6609531772575251
30,0.00022853068377589808,0.9844666666666667,0.7154204491161013,0.001200413029664196,0.0001727537127594847,0.000683609350412319,0.9726,0.9958428571428571,0.9849571428571429,0.5547061634018156,0.9275561395126612,0.6639990444338271
31,0.00022038091185192266,0.9851571428571428,0.715400541487498,0.001156029247213155,0.0001476961076851434,0.0006797027977649122,0.9737571428571429,0.9967428571428572,0.9849714285714286,0.5572742474916388,0.9306020066889632,0.658325370281892
32,0.0002071208633016795,0.9861571428571428,0.7196209587513935,0.0011141308710178627,0.00011338996008051123,0.0006365668908983934,0.9750142857142857,0.9977285714285714,0.9857285714285714,0.5613951266125179,0.9297658862876255,0.6677018633540373
33,0.0002033398590760217,0.9864428571428572,0.7201783723522854,0.001147761280508712,0.00011102672641964091,0.0005712706699393624,0.9745285714285714,0.9972142857142857,0.9875857142857143,0.5627090301003345,0.9317367415193503,0.6660893454371716
34,0.00020062310056250898,0.9860190476190476,0.704411530498487,0.0010709202663141436,0.00011416614863691653,0.0006205214397333163,0.9751,0.9973428571428572,0.9856142857142857,0.5288461538461539,0.9282728141423794,0.6561156235069279
35,0.00019043146319731717,0.9868904761904762,0.71972049689441,0.0010015263025050184,0.00010448112213979195,0.0006078756924024284,0.9768428571428571,0.9975285714285714,0.9863,0.5681438127090301,0.9313186813186813,0.6596989966555183
36,0.0001912350387767046,0.9871333333333333,0.7119167064819238,0.0009997637665148692,0.00012265987745239986,0.0005986916573102852,0.9772571428571428,0.9971,0.9870428571428571,0.5538700430004778,0.929945054945055,0.6519350215002389
37,0.0001840275620886435,0.9874428571428572,0.7156593406593407,0.0009503370938307073,0.00011415050406004476,0.0005917604106382766,0.9784571428571428,0.9975857142857143,0.9862857142857143,0.5614548494983278,0.9294075489727663,0.6561156235069279
38,0.00018206799979255135,0.9876190476190476,0.7135093167701864,0.0009415051945052775,0.00010411721742389415,0.0005929895418733524,0.9780428571428571,0.9977714285714285,0.9870428571428571,0.5474199713330148,0.9307214524605829,0.6623865265169613
39,0.000184039852314163,0.9874714285714286,0.7133699633699634,0.0009639904299285262,0.00011291023122650391,0.0005794579615313394,0.9782857142857143,0.9974428571428572,0.9866857142857143,0.552615862398471,0.9273769708552317,0.6601170568561873
40,0.00017498732821771964,0.9884714285714286,0.7180681637203377,0.0009478156414016017,0.00010967594064351423,0.0005173943258314726,0.9790285714285715,0.9976571428571429,0.9887285714285714,0.560977066411849,0.9300645007166747,0.6631629240324892
41,0.00016448688624105194,0.9886809523809523,0.7148630355152095,0.0008637035038654826,9.745178158190616e-05,0.0005192266500767021,0.9802142857142857,0.9976428571428572,0.9881857142857143,0.5578117534639274,0.9310797897754419,0.655697563306259
42,0.0001692542859031597,0.9885,0.7138477464564421,0.0009089937263883517,0.00010637856983167272,0.0005079162306218807,0.979,0.9978285714285714,0.9886714285714285,0.5527950310559007,0.9277950310559007,0.6609531772575251
43,0.0001630831980479083,0.9889809523809524,0.7207756012103839,0.0008677309849382645,0.00011661025879801464,0.0004834074935152395,0.9810142857142857,0.9973,0.9886285714285714,0.5619326325848065,0.9309603440038222,0.6694338270425227
44,0.0001611486176638642,0.9890190476190476,0.7129519031692945,0.0008529773578846029,0.00010717155017779142,0.0004901886060767408,0.9804428571428572,0.9974857142857143,0.9891285714285715,0.5507047300525562,0.925764452938366,0.6623865265169613
45,0.0001582817306730985,0.9893190476190477,0.7171125975473801,0.0008006598676721167,0.00010737125300012492,0.0005165044147226062,0.9818571428571429,0.9976857142857143,0.9884142857142857,0.556438127090301,0.9300047778308648,0.6648948877209747
46,0.00015627677893942398,0.9893761904761905,0.7167343526039178,0.0008293429368341874,8.715611550094227e-05,0.0004899919181625592,0.9809857142857142,0.998,0.9891428571428571,0.5542283803153368,0.9279144768275203,0.6680602006688964
47,0.00015352210256858686,0.9896238095238096,0.7183269628921802,0.0008294283602370082,9.22771850214547e-05,0.0004599933390351777,0.9812428571428572,0.9979571428571429,0.9896714285714285,0.557214524605829,0.9277950310559007,0.6699713330148113
48,0.00014837357458226118,0.9901904761904762,0.714544513457557,0.0007493993856844359,0.00010481403394581597,0.00048114871252993385,0.9833,0.9977285714285714,0.9895428571428572,0.5520186335403726,0.9297658862876255,0.6618490205446728
49,0.0001484623505950107,0.9899476190476191,0.7159181398311834,0.0007418976826127618,9.614238474292571e-05,0.0004981210508963808,0.9828857142857143,0.9979142857142858,0.9890428571428571,0.5537505972288581,0.9307214524605829,0.6632823698041089
50,0.00014702236143694747,0.99,0.7204570791527313,0.0007580087433968272,8.043742903942197e-05,0.00048475504410983245,0.9828714285714286,0.9981,0.9890285714285715,0.562888198757764,0.9312589584328714,0.6672240802675585
